base_config,config,policy,episode_id,jitter_seed,jitter_applied,generated_config_path,step,shooter_id,target_id,target_role,target_is_mav,target_range_m,target_AO_rad,target_TA_rad,target_boresight_rad,target_track_source
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_zero,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,747,blue_0,red_1,attack_uav,0,9702.335133651472,0.7428627221710834,2.34755105600085,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_zero,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,610,blue_0,red_0,attack_uav,1,8461.870058656932,0.7758287095160772,2.3170776101150286,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_zero,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,747,blue_0,red_1,attack_uav,0,9702.335133651472,0.7428627221710834,2.34755105600085,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,red_rule_vs_blue_rule_symmetric_all_attack,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,354,blue_0,red_2,attack_uav,0,5680.944221243195,0.738036283855325,1.9590427014178726,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,red_rule_vs_blue_rule_symmetric_all_attack,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,581,blue_0,red_1,attack_uav,0,4824.973099894166,0.7279256015115387,2.281588720690975,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,red_rule_vs_blue_rule_symmetric_all_attack,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,354,blue_0,red_2,attack_uav,0,5680.944221243195,0.738036283855325,1.9590427014178726,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,red_rule_vs_blue_rule_symmetric_all_attack,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,581,blue_0,red_1,attack_uav,0,4824.973099894166,0.7279256015115387,2.281588720690975,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,blue_rule_only_strength_probe,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,284,blue_1,red_2,attack_uav,0,7863.569232412248,0.6826683182757307,2.9801065254372645,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,blue_rule_only_strength_probe,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_1.yaml,284,blue_1,red_2,attack_uav,0,7863.569232412248,0.6826683182757307,2.9801065254372645,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,zero_action_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,390,blue_1,red_1,attack_uav,0,9852.733472966962,0.44273980056040213,2.474159471318292,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,zero_action_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,390,blue_1,red_1,attack_uav,0,9852.733472966962,0.44273980056040213,2.474159471318292,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,level_flight_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,936,blue_0,red_0,attack_uav,1,8600.874226140744,0.300804629933572,2.825770495981477,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,level_flight_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,936,blue_0,red_0,attack_uav,1,8600.874226140744,0.300804629933572,2.825770495981477,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_zero,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,756,blue_1,red_2,attack_uav,0,4542.697484335147,0.760451481231579,2.304264232597065,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_zero,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,761,blue_1,red_1,attack_uav,0,4096.64115145452,0.7753666074411689,2.2299171145163026,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_zero,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,756,blue_1,red_2,attack_uav,0,4542.697484335147,0.760451481231579,2.304264232597065,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_zero,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,761,blue_1,red_1,attack_uav,0,4096.64115145452,0.7753666074411689,2.2299171145163026,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_zero,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,901,blue_0,red_2,attack_uav,0,7161.392677287372,0.7737323670993258,2.097538769907425,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_zero,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,901,blue_0,red_2,attack_uav,0,7161.392677287372,0.7737323670993258,2.097538769907425,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,red_rule_vs_blue_rule_symmetric_all_attack,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,356,blue_0,red_1,attack_uav,0,9187.506583489996,0.7552623513497103,2.136449776774505,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,red_rule_vs_blue_rule_symmetric_all_attack,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,381,blue_0,red_2,attack_uav,0,6250.839644480862,0.41773027131608487,1.6225404661983172,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,red_rule_vs_blue_rule_symmetric_all_attack,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,497,blue_1,red_0,attack_uav,1,3516.3375441183102,0.5876282366429295,1.6502284895279167,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,red_rule_vs_blue_rule_symmetric_all_attack,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,356,blue_0,red_1,attack_uav,0,9187.506583489996,0.7552623513497103,2.136449776774505,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,red_rule_vs_blue_rule_symmetric_all_attack,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,381,blue_0,red_2,attack_uav,0,6250.839644480862,0.41773027131608487,1.6225404661983172,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,red_rule_vs_blue_rule_symmetric_all_attack,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,497,blue_1,red_0,attack_uav,1,3516.3375441183102,0.5876282366429295,1.6502284895279167,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,blue_rule_only_strength_probe,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,936,blue_0,red_0,attack_uav,1,8600.874226140744,0.300804629933572,2.825770495981477,,
uav_env/JSBSim/configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,blue_rule_only_strength_probe,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_3v2_all_attack_uav_brma_paper_homogeneous_v1_jitter_seed_2.yaml,936,blue_0,red_0,attack_uav,1,8600.874226140744,0.300804629933572,2.825770495981477,,
